Project59 ZF20-4A 030615
2.00
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4 60.00 0.00 132.00 0.00 84.00 0.00 108.00 0.00 4.44034
4 88.00 0.00 106.00 0.00 94.00 0.00 100.00 0.00 37.9152
4 94.00 0.00 100.00 0.00 96.00 0.00 98.00 0.00 55.4208
4 44.00 0.00 152.00 0.00 80.00 0.00 116.00 0.00 1.90863
4 92.00 0.00 104.00 0.00 96.00 0.00 100.00 0.00 42.5763
4 68.00 0.00 128.00 0.00 88.00 0.00 108.00 0.00 5.83196
4 56.00 0.00 140.00 0.00 84.00 0.00 112.00 0.00 3.19958
4 80.00 0.00 116.00 0.00 92.00 0.00 104.00 0.00 12.6311
4 96.00 0.00 102.00 0.00 98.00 0.00 100.00 0.00 74.1657
4 90.00 0.00 108.00 0.00 96.00 0.00 102.00 0.00 29.1912
4 76.00 0.00 124.00 0.00 92.00 0.00 108.00 0.00 8.52906
4 52.00 0.00 148.00 0.00 84.00 0.00 116.00 0.00 2.56574
4 40.00 0.00 160.00 0.00 80.00 0.00 120.00 0.00 1.51084
4 94.00 0.00 106.00 0.00 98.00 0.00 102.00 0.00 54.545
4 88.00 0.00 112.00 0.00 96.00 0.00 104.00 0.00 23.0046
4 64.00 0.00 136.00 0.00 88.00 0.00 112.00 0.00 4.78167
4 98.00 0.00 104.00 0.00 100.00 0.00 102.00 0.00 59.1022
4 92.00 0.00 110.00 0.00 98.00 0.00 104.00 0.00 29.642
4 60.00 0.00 144.00 0.00 88.00 0.00 116.00 0.00 3.54739
4 84.00 0.00 120.00 0.00 96.00 0.00 108.00 0.00 11.047
4 96.00 0.00 108.00 0.00 100.00 0.00 104.00 0.00 42.5028
4 48.00 0.00 156.00 0.00 84.00 0.00 120.00 0.00 2.05032
4 72.00 0.00 132.00 0.00 92.00 0.00 112.00 0.00 6.61213
4 100.00 0.00 106.00 0.00 102.00 0.00 104.00 0.00 54.0257
4 94.00 0.00 112.00 0.00 100.00 0.00 106.00 0.00 32.3273
4 92.00 0.00 116.00 0.00 100.00 0.00 108.00 0.00 20.4196
4 68.00 0.00 140.00 0.00 92.00 0.00 116.00 0.00 5.44956
4 56.00 0.00 152.00 0.00 88.00 0.00 120.00 0.00 2.85574
4 98.00 0.00 110.00 0.00 102.00 0.00 106.00 0.00 36.5057
4 80.00 0.00 128.00 0.00 96.00 0.00 112.00 0.00 6.81481
4 96.00 0.00 114.00 0.00 102.00 0.00 108.00 0.00 30.9546
4 102.00 0.00 108.00 0.00 104.00 0.00 106.00 0.00 48.113
4 52.00 0.00 160.00 0.00 88.00 0.00 124.00 0.00 2.46955
4 100.00 0.00 112.00 0.00 104.00 0.00 108.00 0.00 45.0818
4 88.00 0.00 124.00 0.00 100.00 0.00 112.00 0.00 12.5841
4 76.00 0.00 136.00 0.00 96.00 0.00 116.00 0.00 5.91434
4 64.00 0.00 148.00 0.00 92.00 0.00 120.00 0.00 4.49087
4 104.00 0.00 110.00 0.00 106.00 0.00 108.00 0.00 60.1712
4 98.00 0.00 116.00 0.00 104.00 0.00 110.00 0.00 27.5729
4 84.00 0.00 132.00 0.00 100.00 0.00 116.00 0.00 8.33933
4 60.00 0.00 156.00 0.00 92.00 0.00 124.00 0.00 3.69873
4 102.00 0.00 114.00 0.00 106.00 0.00 110.00 0.00 38.9869
4 96.00 0.00 120.00 0.00 104.00 0.00 112.00 0.00 22.4742
4 72.00 0.00 144.00 0.00 96.00 0.00 120.00 0.00 4.85446
4 106.00 0.00 112.00 0.00 108.00 0.00 110.00 0.00 39.641
4 100.00 0.00 118.00 0.00 106.00 0.00 112.00 0.00 28.1737
4 92.00 0.00 128.00 0.00 104.00 0.00 116.00 0.00 12.523
4 80.00 0.00 140.00 0.00 100.00 0.00 120.00 0.00 6.62641
4 68.00 0.00 152.00 0.00 96.00 0.00 124.00 0.00 4.62139
4 104.00 0.00 116.00 0.00 108.00 0.00 112.00 0.00 29.6162
4 108.00 0.00 114.00 0.00 110.00 0.00 112.00 0.00 45.4479
4 102.00 0.00 120.00 0.00 108.00 0.00 114.00 0.00 25.3834
4 76.00 0.00 148.00 0.00 100.00 0.00 124.00 0.00 5.98029
4 106.00 0.00 118.00 0.00 110.00 0.00 114.00 0.00 32.3841
4 100.00 0.00 124.00 0.00 108.00 0.00 116.00 0.00 18.9852
4 88.00 0.00 136.00 0.00 104.00 0.00 120.00 0.00 10.4923
4 64.00 0.00 160.00 0.00 96.00 0.00 128.00 0.00 4.05152
4 110.00 0.00 116.00 0.00 112.00 0.00 114.00 0.00 46.3187
4 84.00 0.00 144.00 0.00 104.00 0.00 124.00 0.00 8.18679
4 108.00 0.00 120.00 0.00 112.00 0.00 116.00 0.00 37.312
4 96.00 0.00 132.00 0.00 108.00 0.00 120.00 0.00 14.7921
4 72.00 0.00 156.00 0.00 100.00 0.00 128.00 0.00 5.42693
4 112.00 0.00 118.00 0.00 114.00 0.00 116.00 0.00 42.7287
4 92.00 0.00 140.00 0.00 108.00 0.00 124.00 0.00 12.2298
4 80.00 0.00 152.00 0.00 104.00 0.00 128.00 0.00 7.5303
4 104.00 0.00 128.00 0.00 112.00 0.00 120.00 0.00 20.3505
4 114.00 0.00 120.00 0.00 116.00 0.00 118.00 0.00 52.0971
4 76.00 0.00 160.00 0.00 104.00 0.00 132.00 0.00 5.35056
4 100.00 0.00 136.00 0.00 112.00 0.00 124.00 0.00 18.7475
4 112.00 0.00 124.00 0.00 116.00 0.00 120.00 0.00 29.3461
4 88.00 0.00 148.00 0.00 108.00 0.00 128.00 0.00 10.6664
4 108.00 0.00 132.00 0.00 116.00 0.00 124.00 0.00 27.2011
4 84.00 0.00 156.00 0.00 108.00 0.00 132.00 0.00 7.45936
4 96.00 0.00 144.00 0.00 112.00 0.00 128.00 0.00 15.3368
4 104.00 0.00 140.00 0.00 116.00 0.00 128.00 0.00 22.699
4 116.00 0.00 128.00 0.00 120.00 0.00 124.00 0.00 42.0691
4 92.00 0.00 152.00 0.00 112.00 0.00 132.00 0.00 10.996
4 88.00 0.00 160.00 0.00 112.00 0.00 136.00 0.00 8.35552
4 100.00 0.00 148.00 0.00 116.00 0.00 132.00 0.00 15.4836
4 112.00 0.00 136.00 0.00 120.00 0.00 128.00 0.00 33.8393
4 108.00 0.00 144.00 0.00 120.00 0.00 132.00 0.00 21.8163
4 96.00 0.00 156.00 0.00 116.00 0.00 136.00 0.00 12.1482
4 120.00 0.00 132.00 0.00 124.00 0.00 128.00 0.00 47.6853
4 116.00 0.00 140.00 0.00 124.00 0.00 132.00 0.00 31.1626
4 104.00 0.00 152.00 0.00 120.00 0.00 136.00 0.00 17.5551
4 112.00 0.00 148.00 0.00 124.00 0.00 136.00 0.00 23.3057
4 100.00 0.00 160.00 0.00 120.00 0.00 140.00 0.00 12.7662
4 124.00 0.00 136.00 0.00 128.00 0.00 132.00 0.00 41.7956
4 120.00 0.00 144.00 0.00 128.00 0.00 136.00 0.00 32.0795
4 108.00 0.00 156.00 0.00 124.00 0.00 140.00 0.00 17.9866
4 128.00 0.00 140.00 0.00 132.00 0.00 136.00 0.00 63.0849
4 116.00 0.00 152.00 0.00 128.00 0.00 140.00 0.00 25.2963
4 112.00 0.00 160.00 0.00 128.00 0.00 144.00 0.00 17.6881
4 124.00 0.00 148.00 0.00 132.00 0.00 140.00 0.00 40.6679
4 120.00 0.00 156.00 0.00 132.00 0.00 144.00 0.00 27.9796
4 132.00 0.00 144.00 0.00 136.00 0.00 140.00 0.00 55.9415
4 128.00 0.00 152.00 0.00 136.00 0.00 144.00 0.00 45.8677
4 136.00 0.00 148.00 0.00 140.00 0.00 144.00 0.00 63.7534
4 124.00 0.00 160.00 0.00 136.00 0.00 148.00 0.00 28.636
4 132.00 0.00 156.00 0.00 140.00 0.00 148.00 0.00 42.3284
4 140.00 0.00 152.00 0.00 144.00 0.00 148.00 0.00 52.2535
4 136.00 0.00 160.00 0.00 144.00 0.00 152.00 0.00 38.2833
4 144.00 0.00 156.00 0.00 148.00 0.00 152.00 0.00 50.5245
4 148.00 0.00 160.00 0.00 152.00 0.00 156.00 0.00 52.5415

"Topography in separate list"
2
2
0 231
160 231
0
0
0
0
